9.3699	2540	209.63
9.4199	2550.4	208.63
9.4699	2560.9	207.63
9.5199	2571.2	206.64
9.5699	2581.5	205.65
9.6199	2591.8	204.67
9.6699	2602	203.69
9.7199	2612.1	202.72
9.7699	2622.3	201.75
9.8199	2632.3	200.79
9.8699	2642.3	199.83
9.9199	2652.3	198.88
9.9699	2662.2	197.94
10.02	2672.1	197
10.07	2681.9	196.06
10.12	2691.7	195.13
10.17	2701.4	194.2
10.22	2711.1	193.28
10.27	2720.8	192.36
10.32	2730.4	191.45
10.37	2739.9	190.54
10.42	2749.4	189.64
10.47	2758.9	188.74
10.52	2768.3	187.85
10.57	2777.7	186.96
10.62	2787	186.08
10.67	2796.3	185.2
10.72	2805.5	184.32
10.77	2814.7	183.45
10.82	2823.8	182.58
10.87	2833	181.71
10.92	2842	180.85
10.97	2851	179.99
11.02	2860	179.14
11.07	2869	178.29
11.12	2877.8	177.45
11.17	2886.7	176.61
11.22	2895.5	175.77
11.27	2904.3	174.94
11.32	2913	174.11
11.37	2921.7	173.28
11.42	2930.3	172.46
11.47	2938.9	171.64
11.52	2947.5	170.83
11.57	2956	170.01
11.62	2964.5	169.21
11.67	2972.9	168.4
11.72	2981.3	167.6
11.77	2989.7	166.8
11.82	2998	166.01
11.87	3006.3	165.21
11.92	3014.5	164.43
11.97	3022.7	163.64
12.02	3030.9	162.86
12.07	3039	162.08
12.12	3047.1	161.3
12.17	3055.2	160.53
12.22	3063.2	159.76
12.27	3071.1	158.99
12.32	3079.1	158.23
12.37	3087	157.47
12.42	3094.8	156.71
12.47	3102.6	155.95
12.52	3110.4	155.2
12.57	3118.1	154.45
12.62	3125.9	153.7
12.67	3133.5	152.96
12.72	3141.1	152.21
12.77	3148.7	151.47
12.82	3156.3	150.74
12.87	3163.8	150
12.92	3171.3	149.27
12.97	3178.7	148.54
13.02	3186.1	147.82
13.07	3193.5	147.1
13.12	3200.9	146.38
13.17	3208.2	145.66
13.22	3215.4	144.94
13.27	3222.7	144.23
13.32	3229.8	143.52
13.37	3237	142.81
13.42	3244.1	142.1
13.47	3251.2	141.39
13.52	3258.3	140.69
13.57	3265.3	139.99
13.62	3272.3	139.3
13.67	3279.2	138.6
13.72	3286.1	137.91
13.77	3293	137.22
13.82	3299.8	136.53
13.87	3306.7	135.84
13.92	3313.4	135.16
13.97	3320.2	134.48
14.02	3326.9	133.8
14.07	3333.6	133.12
14.12	3340.2	132.44
14.17	3346.8	131.77
14.22	3353.4	131.1
14.27	3359.9	130.43
14.32	3366.4	129.76
14.37	3372.9	129.09
14.42	3379.3	128.43
14.47	3385.7	127.77
14.52	3392.1	127.11
14.57	3398.4	126.45
14.62	3404.7	125.79
14.67	3411	125.14
14.72	3417.3	124.48
14.77	3423.5	123.83
14.82	3429.6	123.18
14.87	3435.8	122.54
14.92	3441.9	121.89
14.97	3448	121.25
15.02	3454	120.6
15.07	3460	119.96
15.12	3466	119.33
15.17	3472	118.69
15.22	3477.9	118.05
15.27	3483.8	117.42
15.32	3489.6	116.79
15.37	3495.4	116.16
15.42	3501.2	115.53
15.47	3507	114.9
15.52	3512.7	114.28
15.57	3518.4	113.65
15.62	3524.1	113.03
15.67	3529.7	112.41
15.72	3535.3	111.79
15.77	3540.9	111.17
15.82	3546.5	110.55
15.87	3552	109.94
15.92	3557.4	109.32
15.97	3562.9	108.71
16.02	3568.3	108.1
16.07	3573.7	107.49
16.12	3579.1	106.89
16.17	3584.4	106.28
16.22	3589.7	105.68
16.27	3595	105.07
16.32	3600.2	104.47
16.37	3605.4	103.87
16.42	3610.6	103.27
16.47	3615.7	102.67
16.52	3620.9	102.07
16.57	3625.9	101.47
16.62	3631	100.88
16.67	3636	100.29
16.72	3641	99.694
16.77	3646	99.103
16.82	3650.9	98.513
16.87	3655.9	97.925
16.92	3660.7	97.339
16.97	3665.6	96.753
17.02	3670.4	96.169
17.07	3675.2	95.586
17.12	3680	95.004
17.17	3684.7	94.424
17.22	3689.4	93.845
17.27	3694.1	93.266
17.32	3698.7	92.689
17.37	3703.4	92.113
17.42	3708	91.537
17.47	3712.5	90.963
17.52	3717	90.389
17.57	3721.6	89.817
17.62	3726	89.245
17.67	3730.5	88.675
17.72	3734.9	88.106
17.77	3739.3	87.537
17.82	3743.7	86.97
17.87	3748	86.404
17.92	3752.3	85.84
17.97	3756.6	85.276
18.02	3760.8	84.713
18.07	3765	84.152
18.12	3769.2	83.591
18.17	3773.4	83.032
18.22	3777.5	82.473
18.27	3781.6	81.916
18.32	3785.7	81.359
18.37	3789.8	80.803
18.42	3793.8	80.248
18.47	3797.8	79.694
18.52	3801.8	79.141
18.57	3805.7	78.588
18.62	3809.6	78.037
18.67	3813.5	77.486
18.72	3817.4	76.937
18.77	3821.2	76.388
18.82	3825	75.84
18.87	3828.8	75.292
18.92	3832.6	74.746
18.97	3836.3	74.2
19.02	3840	73.655
19.07	3843.6	73.111
19.12	3847.3	72.568
19.17	3850.9	72.025
19.22	3854.5	71.484
19.27	3858	70.943
19.32	3861.6	70.404
19.37	3865.1	69.865
19.42	3868.6	69.327
19.47	3872	68.79
19.52	3875.4	68.253
19.57	3878.8	67.718
19.62	3882.2	67.183
19.67	3885.6	66.648
19.72	3888.9	66.114
19.77	3892.2	65.581
19.82	3895.4	65.049
19.87	3898.7	64.517
19.92	3901.9	63.986
19.97	3905.1	63.455
20.02	3908.2	62.926
20.07	3911.4	62.396
20.12	3914.5	61.868
20.17	3917.6	61.34
20.22	3920.6	60.812
20.27	3923.6	60.286
20.32	3926.6	59.76
20.37	3929.6	59.235
20.42	3932.6	58.71
20.47	3935.5	58.186
20.52	3938.4	57.662
20.57	3941.3	57.14
20.62	3944.1	56.617
20.67	3946.9	56.096
20.72	3949.7	55.575
20.77	3952.5	55.054
20.82	3955.2	54.535
20.87	3957.9	54.016
20.92	3960.6	53.498
20.97	3963.3	52.98
21.02	3965.9	52.463
21.07	3968.5	51.947
21.12	3971.1	51.431
21.17	3973.7	50.915
21.22	3976.2	50.401
21.27	3978.7	49.886
21.32	3981.2	49.373
21.37	3983.6	48.859
21.42	3986.1	48.347
21.47	3988.5	47.834
21.52	3990.9	47.323
21.57	3993.2	46.812
21.62	3995.5	46.301
21.67	3997.8	45.79
21.72	4000.1	45.28
21.77	4002.4	44.771
21.82	4004.6	44.261
21.87	4006.8	43.753
