0	0	0	
0.0286	0	0.281138	
0.0572	0.00804055	0.55913	
0.0858	0.0240317	0.84227	
0.1144	0.0481206	1.12255	
0.143	0.0802255	1.40369	
0.1716	0.120371	1.68254	
0.2002	0.168492	1.96654	
0.2288	0.224735	2.24624	
0.2574	0.288977	2.53024	
0.286	0.361342	2.81081	
0.3146	0.441731	3.08966	
0.3432	0.530095	3.37308	
0.3718	0.626566	3.65422	
0.4004	0.731076	3.93622	
0.429	0.843652	4.21707	
0.4576	0.96426	4.49992	
0.4862	1.09296	4.78192	
0.5148	1.22972	8.38838	
0.5434	1.46963	12.0509	
0.572	1.81428	16.0257	
0.6006	2.27262	19.9511	
0.6292	2.84322	23.8115	
0.6578	3.52423	27.9268	
0.6864	4.32293	32.2245	
0.715	5.24456	36.6875	
0.7436	6.29382	41.1957	
0.7722	7.47202	45.8049	
0.8008	8.78204	50.2788	
0.8294	10.22	54.7667	
0.858	11.7863	59.188	
0.8866	13.4791	63.5586	
0.9152	15.2969	67.959	
0.9438	17.2405	72.3423	
0.9724	19.3095	76.6929	
1.001	21.5029	81.0555	
1.0296	23.8211	85.3639	
1.0582	26.2625	89.7213	
1.0868	28.8286	94.0011	
1.1154	31.517	98.2953	
1.144	34.3282	102.572	
1.1726	37.2618	106.814	
1.2012	40.3167	111.018	
1.2298	43.4918	115.16	
1.2584	46.7854	119.305	
1.287	50.1975	123.393	
1.3156	53.7265	127.409	
1.3442	57.3704	131.385	
1.3728	61.128	135.279	
1.4014	64.997	139.117	
1.43	68.9757	142.915	
1.4586	73.0631	146.654	
1.4872	77.2574	150.366	
1.5158	81.5578	154.011	
1.5444	85.9625	157.616	
1.573	90.4704	161.166	
1.6016	95.0797	164.652	
1.6302	99.7887	168.071	
1.6588	104.596	171.357	
1.6874	109.496	174.528	
1.716	114.488	177.601	
1.7446	119.567	180.555	
1.7732	124.731	183.047	
1.8018	129.966	184.2	
1.8304	135.234	184.386	
1.859	140.508	184.313	
1.8876	145.779	184.206	
1.9162	151.047	184.123	
1.9448	156.313	183.996	
1.9734	161.576	183.87	
2.002	166.834	183.731	
2.0306	172.089	183.406	
2.0592	177.335	182.95	
2.0878	182.567	182.264	
2.1164	187.78	181.461	
2.145	192.969	180.669	
2.1736	198.137	179.954	
2.2022	203.283	179.198	
2.2308	208.408	178.459	
2.2594	213.512	177.73	
2.288	218.595	177.011	
2.3166	223.658	176.306	
2.3452	228.7	175.635	
2.3738	233.723	174.969	
2.4024	238.727	174.29	
2.431	243.712	173.652	
2.4596	248.679	173.038	
2.4882	253.627	172.414	
2.5168	258.558	171.815	
2.5454	263.472	171.22	
2.574	268.369	170.635	
2.6026	273.249	170.056	
2.6312	278.113	169.493	
2.6598	282.961	168.939	
2.6884	287.792	168.398	
2.717	292.608	167.838	
2.7456	297.409	167.282	
2.7742	302.193	166.707	
2.8028	306.961	166.158	
2.8314	311.713	165.605	
2.86	316.449	165.069	
2.8886	321.17	164.547	
2.9172	325.876	164.044	
2.9458	330.568	163.542	
2.9744	335.245	163.039	
3.003	339.908	162.532	
3.0316	344.556	162.052	
3.0602	349.191	161.576	
3.0888	353.812	161.096	
